ID,timeset,LANGUAGE,FAVORITE_C,QUOTE_C,REPLY_C,RETWEET_C,VIEWS_C,full_text
1779437750820696088,2024-04-14T09:13:14+00:00,nl,26,3,2,5,3413,"‘In Lubbeek vinden ze het misschien vanuit concurrentieel oogpunt leuk dat Leuven onbereikbaar wordt door dwaze mobiliteitsmaatregelen, maar wij willen onze handel en horeca in de stad houden. 100.000 GAS boetes op een jaar. Is dat niet wat overdreven?’@zegerdebyser onze kopman… https://t.co/2E3r8fr0m8"
1779436207174295636,2024-04-14T09:07:06+00:00,nl,57,0,17,8,4555,‘Wat het Iraanse regime doet is onaanvaardbaar. Het Europees Parlement moet dit dringend bespreken. De IRGC is een terroristische organisatie en moet op de EU Terreurlijst.’ Europees Parlement @Assita_Kanko op ons congres. #BenTheoBrabant https://t.co/BXp7fL6FDE
1779434987646861585,2024-04-14T09:02:16+00:00,nl,13,0,0,1,1743,Burgemeester van Dilbeek en gastheer @willysegers1 : ‘Gemeenten hebben meer slagkracht nodig op vlak van bestuurlijke handhaving. Geef meer autonomie aan de Vlaamse burgemeesters en hun politiekorps. Wij zijn de ogen en oren op het terrein.’@de_NVA #BenTheoBrabant https://t.co/oUsp0g2iFj
1779432704666124345,2024-04-14T08:53:11+00:00,nl,37,0,2,7,2562,‘De taal in gerechtszaken moet in Vlaams-Brabant altijd Nederlands zijn. Geen taaloverheveling meer naar het parket van Brussel waar alles eeuwen duurt en veel te laks is. De taal van de locatie moet de taal van de rechtsgang bepalen!’Kamerlid en voorzitter van de Commissie… https://t.co/UVr9z7M6pl
1779431027351384070,2024-04-14T08:46:31+00:00,nl,19,0,0,5,2020,"‘Het parket van Halle-Vilvoorde zit bij ons in Asse. Het is een aftands gewezen OCMW-gebouw. Er is nog altijd geen doorbraak voor een nieuwe huisvesting. Vivaldi treuzelt met dit dossier, onaanvaardbaar.’Kamerlid en schepen @GoethalsSigrid2 #BenTheoBrabant https://t.co/itNfyuJNUi"
1779429550788649176,2024-04-14T08:40:39+00:00,nl,28,0,1,4,2121,‘Vlaams-Brabant is de meest ondernemende provincie maar we zoeken volk. Brussel zit met enorme werkloosheid. Stop met de hangmatpolitiek van Vivaldi. Tijd voor activering en een ferme stok achter de deur. En maak werken nu eindelijk eens echt lonend!’Burgemeester van Tervuren… https://t.co/8IYsIzzQp4
1779426195848728783,2024-04-14T08:27:19+00:00,nl,24,0,1,3,2287,"‘De verbreding van de Ring zorgt voor een betere doorstroming, minder files en minder ongevallen. Ze maken de Vlaamse Rand leefbaarder. Deze werken zijn onze prioriteit.’@stijnq is helder. @de_NVA  #BenTheoBrabant #ProvinciaalCongres https://t.co/llQuGYVIDo"
1779422221519159424,2024-04-14T08:11:32+00:00,nl,24,1,3,4,2105,En we zijn gestart! @de_NVA #Provinciaalcongres #BenTheoBrabant #Dilbeek #WaarVlamingenThuisZijn https://t.co/3uQOYgOLcy
1779424470014337403,2024-04-14T08:20:28+00:00,nl,13,0,1,1,1358,"Toch ook belangrijk: de zorgverstrekkers die misbruik maken van het systeem ""derde betalende"", dat zijn zorgverstrekkers die wel ""netjes"" de conventietarieven volgen. En die niet zullen reclameren dat de tarieven niet conform zijn...@aktweetsbehttps://t.co/75WidUwWMT"
1779533041917964366,2024-04-14T15:31:53+00:00,nl,0,0,1,0,175,@WaVerbrugghe @aktweetsbe Neen. Uiteraard niet
1779536664383127743,2024-04-14T15:46:17+00:00,nl,1,0,1,0,161,@WaVerbrugghe @aktweetsbe de niet-geconventioneerde tandartsen worden in het discours van minister Vandenbrouck afgeschilderd als “geldwolven”. Maar geconventioneerd zijn niet betekent dus niet noodzakelijk sociaal voelend zijn… RDB wordt vaak misbruikt
1779407152580301131,2024-04-14T07:11:39+00:00,nl,54,0,1,16,2510,"Het begint in de herfst van 2023: Fedasil tekent een huurcontract voor een compleet luxerusthuis, dat men wil gebruiken als asielcentrum. Onbetaalbaar voor de gemiddelde gepensioneerde, maar dat wordt blijkbaar passend geacht voor asielzoekers. https://t.co/EWt5M6rhWC"
1779407744711168496,2024-04-14T07:14:00+00:00,nl,54,0,3,14,2428,"Huurprijs: 109.000 euro per maand (!), bepaalde duur van 10 jaar (!). Een wurgcontract.""1,3 miljoen per jaar voor 1 gebouw, is dat niet stevig doorgerekend?"" hoor ik u denken. Maar het budget van Fedasil is op enkele jaren verdubbeld.Vivaldi laat uw geld graag rollen. https://t.co/3uJC8DZNKw"
1779408265207529903,2024-04-14T07:16:04+00:00,nl,42,0,1,6,2240,Probleem: de beruchte Brusselse dienst Stedenbouw moet de bestemming wijzigen. Dat duurt 6 maand. C'est tout normal.Intussen lonkt de krakerswereld verlekkerd naar dit rusthuis met mooie tuin. "Collectif rockin'squat" hapt als eerste en breekt in maart met 80 man de deur open. https://t.co/Ve4GnmBjcT
1779408526097408396,2024-04-14T07:17:07+00:00,nl,44,0,1,4,2130,"De eigenaar en verhuurder wil hen er uit. Hij haalt zonder veel problemen zijn gelijk voor de rechtbank. Aan de deurwaarder en de politie om het vonnis uit te voeren.Einde verhaal? Neen hoor, want daar komt... de Brusselse politiek."
1779409195852304786,2024-04-14T07:19:46+00:00,nl,61,0,1,15,2537,"Ecolo, de partij voor de anarchist, voor open grenzen en tegen de politie, levert de bevoegde minister én de burgemeester. En zij trekken zonder aarzelen de kaart van de krakers. Dat ze daarmee de plannen van fedasil en hun eigen regering boycotten, blijkt bijzaak. https://t.co/nImiVILt3Y"
1779409669435383902,2024-04-14T07:21:39+00:00,nl,67,0,1,10,2133,"De burgemeester verbiedt de politie om de uitzetting uit te voeren, ondanks het vonnis. Scheiding der machten? Daar malen ze niet om bij de Franstalige groenen.De minister regelt intussen de verzekering, op kosten van het failliete gewest. Vivaldi laat uw geld graag rollen."
1779409925208150171,2024-04-14T07:22:40+00:00,nl,62,0,1,13,2995,"Op 2 april krijgt eigenaar opnieuw gelijk van de rechtbank: aangezien de politiezone Brussel-Hoofdstad weigert over te gaan tot uithuiszetting, wordt die veroordeeld tot een dwangsom van 5000 euro per dag. Geen probleem voor onze overheid, de burger betaalt toch. https://t.co/d2oAqRp5Si"
1779410259968184718,2024-04-14T07:24:00+00:00,nl,150,0,7,17,2881,"Conclusie: fedasil heeft geen asielcentrum, Stedenbouw Brussel is aan het studeren, ecolo dekt de krakers in, de rechtbank wordt genegeerd en er is een massa belastinggeld uitgegeven.Voorspelling: er verandert niks tot na de verkiezingen.Applaus voor de regering De Croo!"
1779517302620262623,2024-04-14T14:29:21+00:00,nl,0,0,0,6,,RT @FranckenTheo: ‘Het parket van Halle-Vilvoorde zit bij ons in Asse. Het is een aftands gewezen OCMW-gebouw. Er is nog altijd geen doorbr…
1779527988205249004,2024-04-14T15:11:49+00:00,nl,189,2,10,32,11514,"België, land van geopolitieke dwergen. https://t.co/eQ5caqYXlk"
1779564066874261734,2024-04-14T17:35:10+00:00,nl,492,2,84,63,17372,"We zouden hetzelfde doen als Israël volgens de premier van dit land. Euh, met wat? Met onze onbewapende drones, onze onbestaande luchtafweer of onze niet aangekochte want ‘idiote’ patriot-batterij. Schuldig verzuim. Stem ze weg. https://t.co/I3AkvSyPaN"
1779730736146202802,2024-04-15T04:37:27+00:00,nl,67,0,23,12,3315,⁦@Stadgent⁩ subsidieert een expo met poll over hoe je het liefst drugs koopt.En de ontradende boodschap?Het Nieuwsblad: Wat als je een xtc-pil kon kopen in een winkel of apotheek? Deze nieuwe Gentse expo wil debat over drugsbeleid op gang brengen https://t.co/3YhEilZQYr
1779277933472862341,2024-04-13T22:38:11+00:00,nl,540,9,210,73,44297,"Ballistische(!) raketten van de ayatollahs zijn onderweg van Iran naar Israël. Islamisme versus democratie. Wie nu nog altijd niet doorheeft waar het écht om gaat in het Midden-Oosten, tja die zal het wel nooit begrijpen. Am Yisrael Chai. 🙏🌎🇮🇱"
1779280661255270487,2024-04-13T22:49:01+00:00,nl,212,2,50,24,17934,"En dan die ‘Israël heeft het zelf gezocht want moet van hun ambassade afblijven’-lijn van de nuttige idioten van het Westen. Het was geen ambassade, het was het IRGC hoofdkwartier. De terreureindbaas van het Iraanse regime zat er te vergaderen over een nieuw 7/10 en het…"
1779282346665009582,2024-04-13T22:55:43+00:00,nl,73,0,14,4,6365,"@joery_smits Neen IRGC mag altijd een beetje meer, net zoals Hamas en al die andere terroristen. Die moeten zich aan geen enkele regel houden, maar Israël oh maar!"
1779765275971236094,2024-04-15T06:54:42+00:00,nl,116,1,18,20,11673,"Beste mensen,Terwijl premier De Croo met zijn cavalerie in Rabat zit om op de valreep - volgens de Belgische lezing - een terugkeerakkoord uit de brand te slepen (volgens de Marokkaanse lezing een ‘Haute Commission mixte’ te co-voorzitten over ‘economische en technische…"
1779590560166150212,2024-04-14T19:20:27+00:00,en,0,0,0,2468,,"RT @SafaiDarya: In recent days, there have been many people on social media trying to intimidate and silence me.They usually belong to two…"
1779588517829431664,2024-04-14T19:12:20+00:00,fr,0,0,0,98,,"RT @i24NEWS_FR: ""En Iran, il y a seulement 5 à 10% de la population qui soutient le régime""Daryah Safai, membre du Parlement belge, milit…"
1779575617286975801,2024-04-14T18:21:04+00:00,nl,226,1,32,26,7902,"Vandaag was ons provinciaal partijcongres. Ik beschouw het als mijn plicht om mij te engageren voor een land dat me alles gaf. Dat ik me als vrouw hier vrij en geëmancipeerd kan voelen, dat ik hier opnieuw kon studeren en als tandarts kan werken, dat ik nu de Vlamingen in het https://t.co/SG1mnEuxx6"
1779583995572834460,2024-04-14T18:54:22+00:00,qme,5,0,2,0,242,@Mariah74416035 @GeertBourgeois @FranckenTheo @jeroen_bergers @BenWeyts @Charlie_vdc ❤️
1779570558843171101,2024-04-14T18:00:58+00:00,nl,0,0,0,7,,"RT @gva: “Dit is een aanval van het islamistische regime, niet van het Iraanse volk”: Belgische Iraniërs reageren op raketaanvallen in Isra…"
1779554500715450431,2024-04-14T16:57:10+00:00,en,290,3,29,72,9230,"Once again, the Islamic Republic of Iran is showing what a danger it poses to world security.Last time, they also planned Hamas' attack on Israel. Indeed, the Iranian regime, and more specifically the terrorist Zahedi, was the architect of the attack on the 7th of October.… https://t.co/kbdEfhTLqd"
1779490606361776538,2024-04-14T12:43:16+00:00,nl,0,0,0,89,,RT @FranckenTheo: ‘Ik ben gevlucht omdat het Iraanse ayatollahregime vrouwen als tweederangsburgers beschouwde. De mollahs staken me in hun…
1779837109672559097,2024-04-15T11:40:09+00:00,nl,103,0,14,18,3613,GOED NIEUWS!Al maanden waarschuw ik voor de Palestijnse terroristische organisatie Samidoun die o.a. in Duitsland verboden is. De linken met terreurorganisatie Hamas zijn manifest. Na maandenlang aandringen in de Kamer treden de veiligheidsdiensten eindelijk op. KhatibDe… https://t.co/uxBNh6EXZA
1779828343283622311,2024-04-15T11:05:19+00:00,nl,106,2,30,26,5844,"Hamas is actief in ons land, Samidoun is actief in ons land, Hezbollah is actief in ons land. In de Palestijnse diaspora in ons land zitten fantastische mensen, maar ook heel extreme figuren die terrorisme verheerlijken, antisemitisme verspreiden en oproepen tot geweld.… https://t.co/kRKfxX9fdT"
1779812868969337138,2024-04-15T10:03:49+00:00,nl,52,2,13,11,7293,Lijsten ingediend. Elke Waal kan voor verandering stemmen. 👊
1779811902077432163,2024-04-15T09:59:59+00:00,nl,0,0,0,14,,RT @de_NVA: "Geen enkele regering perste zoveel centen uit werknemers en werkgevers als Vivaldi en het tekort bedraagt 18 miljard euro. En…
1779726039834366353,2024-04-15T04:18:48+00:00,nl,299,3,62,57,21220,"Free Iran. 👊Aan alle nuttige idioten, boodschap van Elica. 👇"
1779611108099117469,2024-04-14T20:42:06+00:00,nl,54,1,14,1,4434,150 boeken gesigneerd. Nu @SanderLoones nog. 😅#puinhopenvanVivaldi https://t.co/lMCzIiJckI
1779531323310260541,2024-04-14T15:25:04+00:00,nl,94,1,30,10,8371,"‘Ze zullen hem niet temmen, de fiere Vlaamse Leeuw.’ 🦁 Fantastische provinciale strijdmeeting gehad in Dilbeek, waar Vlamingen thuis zijn. 💛🖤‘Jullie zitten in de communautaire frontlijn. Vlaams-Brabant is groen en Vlaams en moet dat blijven. We mogen nooit opgeven, nooit… https://t.co/zYr76G3ekr"
1779626372677156897,2024-04-14T21:42:45+00:00,en,1,0,0,0,182,@PLoobuyck @Karl_Drabbe @jdceulaer Ha! Same here
1779901050914320681,2024-04-15T15:54:14+00:00,nl,1,0,2,0,162,@CasierMaryse @deafspraaktv @vrancki @hildevanmieghem @vrtcanvas waarom niet?
1779900854092304579,2024-04-15T15:53:27+00:00,qme,0,0,1,0,57,@SeaSunArt2 @deafspraaktv @vrancki @hildevanmieghem @vrtcanvas https://t.co/fgRBNPLfCn
1779880782942609523,2024-04-15T14:33:41+00:00,nl,208,4,42,29,4901,"Je mening uiten is één zaak, maar als samenleving trekken we de lijn bij aanzetten tot #geweld en #terrorisme. Terechte beslissing van OCAD, de asieldienst DVZ en staatssecretaris De Moor. https://t.co/BWUZBA7L7H"
1779878493699887195,2024-04-15T14:24:36+00:00,nl,0,0,0,8,,RT @de_NVA: Kijk vanavond om 20.35 uur op @vrtcanvas naar Kamerlid @MichaelFreilich. #DeAfspraak https://t.co/ZYJOv5QnGz
1779834714137784672,2024-04-15T11:30:38+00:00,nl,0,0,0,58,,"RT @FranckenTheo: Hamas is actief in ons land, Samidoun is actief in ons land, Hezbollah is actief in ons land. In de Palestijnse diaspora…"
1779546296275054630,2024-04-14T16:24:34+00:00,nl,1,0,0,0,38,@lambrechtsmil1 Goed opgemerkt.
1779459978488652038,2024-04-14T10:41:34+00:00,nl,9,0,2,2,337,"@kaspergoossens Iron Dome is voor korte afstandsraketten, beter is het Arrow programma en daar wordt ons land binnenkort door beschermd dankzij onze Duitse buren die de Israëlische technologie hebben aangekocht.https://t.co/sTtbGr52cs"
1779755782919086478,2024-04-15T06:16:59+00:00,nl,32,0,2,1,604,Voormalig Liberalen en Democraten https://t.co/IgjjI4v7bK
1779577143581684210,2024-04-14T18:27:08+00:00,nl,4,0,0,0,83,@ismailayed @JasperPillen 🔵Flip-flop-flip-flop-zwalp-zwalp🔵
1779921389618597985,2024-04-15T17:15:03+00:00,nl,235,6,30,58,14851,"Achteraan. Weeral zit België achteraan…Europese herstelfondsen. Je weet wel, die er kwamen na corona. Waar we te weinig steun van krijgen (door De Croo). En waar we al een jaar zitten te wachten op onze centen (door Dermine en Lalieux).Van de landen die het slechtst scoren… https://t.co/r2Le4Nn980"
1779806844808016040,2024-04-15T09:39:53+00:00,nl,0,0,0,22,,RT @de_NVA: "Geen enkele regering perste zoveel centen uit werknemers en werkgevers als Vivaldi en het tekort bedraagt 18 miljard euro. En…
1780240954361880696,2024-04-16T14:24:53+00:00,nl,196,1,19,45,3732,"#Factcheck | BegrotingstekortAlexander De Croo: “Onze begroting is geen ramp. We zitten in het Europees peloton”IMF: “…euh, neen, de Belgische begroting zit bij de allerslechtste van gans Europa”#PuinhopenVanVivaldi https://t.co/oJTxI8fH4j"
1780242027734593805,2024-04-16T14:29:09+00:00,nl,170,0,9,41,3267,"#Factcheck | StaatsschuldAlexander De Croo: “De Belgische staatsschuld, dat komt wel in orde”IMF: “In gans Europa zien we de schulden gemiddeld dalen. In België gaan ze verder stijgen. Van alle hoge-schulden-landen scoort België zelfs het slechtst van al.”… https://t.co/PE10868lKw"
1780272744678019244,2024-04-16T16:31:12+00:00,nl,163,1,33,24,12362,"Sommige(!) Franstalige media wilden een cordon sanitaire plaatsen rond de N-VA in Wallonië. Ik presenteer u Jacky Munaron, beste mensen, de meest sympa’e kerel van West-Europa. Een cordon sanitaire. 😅 https://t.co/cgOT7AIBTh"
1780240448893632797,2024-04-16T14:22:52+00:00,nl,190,2,10,47,3302,#Factcheck | Economische groeiAlexander De Croo: “Kijk naar onze sterke economische groei!”IMF: “…daarin scoort België straks bij de allerlaagste van gans Europa”#PuinhopenVanVivaldi https://t.co/xMvEem6fNZ
1780189486351028256,2024-04-16T11:00:22+00:00,nl,0,0,0,8,,"RT @de_NVA: Hoewel minister @AnneliesVl een hervorming beloofde die zou leiden tot een efficiëntere rekrutering van politie-inspecteurs, ne…"
1780269623067160770,2024-04-16T16:18:48+00:00,nl,0,0,1,0,10,@kris_mey @de_NVA Als je daarmee bedoelt: de vinger op de wonde leggen. Dan heb je gelijk.
1780269374076596475,2024-04-16T16:17:49+00:00,nl,0,0,1,0,8,@GeertNeetens @de_NVA Het gaat hier effectief over verkeerscriminelen. In het debat hekelde ik idd dat verkeersveiligheid voor Vivaldi beperkt bleef tot afschaffen quota en tolerantie-marges die vooral veel boetes opleveren. Gedragsverandering bij verkeerscriminelen is voor hen geen prioriteit.
1780268114292113466,2024-04-16T16:12:48+00:00,nl,0,0,0,0,3,@Dirk_L_H @de_NVA Alle bedenkingen van experten en het Vivaldi-kabinet hebben we zelf constructief omgezet in amendementen om een brede meerderheid mogelijk te maken. Ik denk vooral dat u zomaar wat zegt zonder het concrete debat te hebben gevolgd.
1780221261865439517,2024-04-16T13:06:38+00:00,nl,32,0,1,9,1009,Wekelijks sterven mensen op de weg door toedoen van recidivisten. Maar zelfs een bescheiden voorstel van resolutie -dat een signaal zou kunnen zijn dat het de politiek menens is om daar eindelijk wat mee te doen stuurt op verzet van Vivaldi. Groot deel vh probleem = @PSofficiel https://t.co/XrOc3dV6uT
1780222910809899110,2024-04-16T13:13:11+00:00,nl,0,0,0,0,119,"* stuit op verzet, uiteraard #autocorrect"
1780217106740506737,2024-04-16T12:50:07+00:00,nl,0,0,0,15,,RT @de_NVA: De Vivaldi-meerderheid stemde een resolutie weg van Kamerlid @RaskinWouter die de aanpak van verkeersrecidivisten wil versterke…
1780112814276858143,2024-04-16T05:55:42+00:00,nl,4,0,1,1,272,Het houdt niet op.Opnieuw vermoedelijk een verkeerscrimineel.Straks hebben we het over strijd tegen recidivisme  in comm Biza @DeKamerBE. Gaan we eindelijk over tot actie of blijft het (weer) bij loze woorden? @BelgaNewsAgency @wernerrommers https://t.co/qlWVlyHIMf
1780236059936178196,2024-04-16T14:05:26+00:00,nl,187,4,43,7,20554,"PS, blijf van onze Grondwet af!"
1780357547880313301,2024-04-16T22:08:11+00:00,nl,0,0,0,3,,RT @WijshofGuy68197: @SafaiDarya Ik ben een Afghanistan veteraan en heb met eigen ogen gezien wat het onderdrukken van vrouwen betekent. Ze…
1780225534661722253,2024-04-16T13:23:37+00:00,nl,347,2,35,46,8561,"Boekvoorstelling ""Van de cel naar de Kamer"" met Darya SafaiDe Iraanse Darya Safai vluchtte na haar opsluiting in Iran weg uit de klauwen van de ayatollahs. Ze kwam in Vlaanderen terecht, waar ze een tandartsenpraktijk uitbouwde en voor de N-VA verkozen werd in de Kamer.Ze https://t.co/NQmqwoeOIn"
